run_id,direction,mechanism,lambda_multiplier,lambda,amplitude,raw_policy_norm_mean,selected_clipped_norm_mean,raw_to_selected_norm_ratio_mean,cap_violation_fraction_before_projection,raw_energy_penalty,selected_clipped_energy_penalty,raw_task_loss_gain_over_zero,raw_objective_gain_over_zero,selected_objective_gain_over_zero,raw_finite_status,selected_finite_status
open_loop_moderate,zero_affine,affine,2.0,205863107.29599997,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,0.25,0.0003487223293632269,0.0003487223293632269,1.0,0.0,25.03445053100586,25.03445053100586,83.05243132362284,58.01798079261698,58.01798079261698,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,0.5,0.0006974446587264538,0.0006974446587264538,1.0,0.0,100.13780212402344,100.13780212402344,221.66988742092417,121.53208529690073,121.53208529690073,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,1.0,0.0013948893174529076,0.0013948893174529076,1.0,0.0,400.55120849609375,400.55120849609375,665.514607200591,264.9633987044972,264.9633987044972,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,2.0,0.002789778634905815,0.002789778634905815,1.0,0.0,1602.204833984375,1602.204833984375,2219.005092245495,616.8002582611198,616.8002582611198,finite,finite
open_loop_moderate,affine_mean_direct,affine,2.0,205863107.29599997,4.0,0.00557955726981163,0.004545500501990318,1.2274903059005737,1.0,6408.8193359375,4253.45556640625,7982.3910169716755,1573.5716810341755,1180.3630317759098,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,0.25,0.0011802390217781067,0.0011802390217781067,1.0,0.0,289.44110107421875,289.44110107421875,702.6225458728959,413.18144479867715,413.18144479867715,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,0.5,0.002846648683771491,0.002846648683771491,1.0,0.0,1684.902099609375,1684.902099609375,2453.8894751225153,768.9873755131403,768.9873755131403,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,1.0,0.008676351979374886,0.004545500036329031,1.908778190612793,1.0,15639.45703125,4253.455078125,12624.903395571731,-3014.5536356782695,-302.0417866975831,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,2.0,0.03641339763998985,0.004545499570667744,8.010868072509766,1.0,274629.5,4253.4541015625,110291.76048603568,-164337.73951396433,-1915.4771255131764,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,2.0,205863107.29599997,4.0,0.19613973796367645,0.004545499570667744,43.150306701660156,1.0,7934973.0,4253.455078125,1701359.4498629593,-6233613.550137041,-2883.3725855840385,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_linear_no_bias,linear_no_bias,4.0,411726214.59199995,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,zero_affine,affine,4.0,411726214.59199995,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,0.25,9.698356006992981e-05,9.698356006992981e-05,1.0,0.0,3.8726181983947754,3.8726181983947754,17.742070233618506,13.86945203522373,13.86945203522373,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,0.5,0.00019396712013985962,0.00019396712013985962,1.0,0.0,15.490472793579102,15.490472793579102,39.5636321665952,24.073159373016097,24.073159373016097,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,1.0,0.00038793424027971923,0.00038793424027971923,1.0,0.0,61.961891174316406,61.961891174316406,95.43371670294437,33.47182552862796,33.47182552862796,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,2.0,0.0007758684805594385,0.0007758684805594385,1.0,0.0,247.84756469726562,247.84756469726562,256.0847634870788,8.237198789813192,8.237198789813192,finite,finite
open_loop_moderate,affine_mean_direct,affine,4.0,411726214.59199995,4.0,0.001551736961118877,0.001551736961118877,1.0,0.0,991.3902587890625,991.3902587890625,772.9052475821036,-218.48501120695892,-218.48501120695892,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,0.25,0.00026518377126194537,0.00026518377126194537,1.0,0.0,29.14665985107422,29.14665985107422,114.90241667753162,85.7557568264574,85.7557568264574,finite,finite
open_loop_moderate,linear_ridge_direct,linear_no_bias,4.0,411726214.59199995,0.5,0.0005399092333391309,0.0005399092333391309,1.0,0.0,120.89847564697266,120.89847564697266,261.6190697847587,140.72059413778607,140.72059413778607,finite,finite
