run_id,mechanism,optimizer,beta,beta_role,lambda,lambda_star_summary,lambda_star_summary_value,finite_status,gradient_status,optimizer_success,optimizer_status,optimizer_iterations,optimizer_evaluations,selected_nonzero,classification,objective_level_success,penalized_gain_over_zero,task_loss_gain,energy_mean,energy_max,energy_penalty,penalty_minus_task_gain,penalty_over_task_gain_abs,selected_policy_norm_mean,selected_policy_norm_max,old_cap_ratio_mean_sidecar,old_cap_ratio_max_sidecar,old_cap_boundary_fraction_sidecar,old_cap_used_as_criterion,gradient_norm
open_loop_moderate,linear_no_bias,adam,0.95,diagnostic_only,208394125.88048783,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,1462.8886525322232,6200.411113469723,2.2733474906999618e-05,2.619926817715168e-05,4737.5226314701895,-1462.8884819995337,0.7640658893050548,0.004754009190946817,0.005118521861732006,1.045871615409851,1.126063585281372,0.5,False,1675593.125
open_loop_moderate,linear_no_bias,adam,1.05,candidate_training_scale,254575649.62131616,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,658.6668409794975,2981.6800245732475,9.125040378421545e-06,1.0606843716232106e-05,2323.0130821574057,-658.6669424158417,0.7790953633563973,0.003010727697983384,0.003256815019994974,0.6623534560203552,0.7164921164512634,0.0,False,1950616.625
open_loop_moderate,linear_no_bias,adam,1.2,candidate_training_scale,332506970.93396395,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,225.9403701405381,1336.5654922108506,3.3401558994228253e-06,3.949532128899591e-06,1110.6251205642936,-225.94037164655697,0.8309545076816082,0.0018199250334873796,0.001987342955544591,0.400379478931427,0.4372110664844513,0.0,False,2347485.5
open_loop_moderate,linear_no_bias,adam,1.4,candidate_training_scale,452578932.66011757,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,14.28807851199781,711.8012010705916,1.5411965250677895e-06,1.841753146436531e-06,697.5130783346623,-14.288122735929278,0.9799268072118464,0.0012354761129245162,0.00135711207985878,0.27180200815200806,0.2985616624355316,0.0,False,2817766.25
open_loop_moderate,linear_no_bias,adam,1.8,candidate_training_scale,748140684.601419,lambda_star_p90,230907618.70414165,finite,finite,True,adam_all_finite,8,8,False,zero_selected_no_positive_penalized_gain,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3850689.0
open_loop_moderate,affine,line_search_known_direction,0.95,diagnostic_only,208394125.88048783,lambda_star_p90,230907618.70414165,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,1651.5818573738507,5003.218820264476,1.6083164155134e-05,1.6083164155134e-05,3351.6369355015445,-1651.5818847629312,0.6698961320513208,0.004010382108390331,0.004010382108390331,0.8822752237319946,0.8822752237319946,0.0,False,389.89495849609375
open_loop_moderate,affine,line_search_known_direction,1.05,candidate_training_scale,254575649.62131616,lambda_star_p90,230907618.70414165,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,908.8369843269757,5003.218820264476,1.6083164155134e-05,1.6083164155134e-05,4094.3819627595044,-908.8368575049712,0.8183495685169874,0.004010382108390331,0.004010382108390331,0.8822752237319946,0.8822752237319946,0.0,False,18.522232055664062
open_loop_moderate,affine,line_search_known_direction,1.2,candidate_training_scale,332506970.93396395,lambda_star_p90,230907618.70414165,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,350.60870557508315,1687.5497456141456,4.0207910387835e-06,4.0207910387835e-06,1336.941049064328,-350.60869654981775,0.7922380081173716,0.0020051910541951656,0.0020051910541951656,0.4411376118659973,0.4411376118659973,0.0,False,86.61451721191406
open_loop_moderate,affine,line_search_known_direction,1.4,candidate_training_scale,452578932.66011757,lambda_star_p90,230907618.70414165,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,185.70291545651435,640.6342509057331,1.005197759695875e-06,1.005197759695875e-06,454.93132919550044,-185.70292171023266,0.7101264544509062,0.0010025955270975828,0.0010025955270975828,0.22056880593299866,0.22056880593299866,0.0,False,66.24203491210938
open_loop_moderate,affine,line_search_known_direction,1.8,candidate_training_scale,748140684.601419,lambda_star_p90,230907618.70414165,finite,finite,True,best_grid_amplitude,7,7,True,nonzero_positive_penalized_and_task_gain,True,81.58562049285774,269.5929599703968,2.5129943992396875e-07,2.5129943992396875e-07,188.00733502467114,-81.58562494572567,0.6973747943763652,0.0005012977635487914,0.0005012977635487914,0.11028440296649933,0.11028440296649933,0.0,False,111.4319839477539
