row,profile,run_id,bank,split,time_s,normalized_radial_velocity_mean_s_inv,normalized_radial_velocity_sd_s_inv
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.0,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.01,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.02,0.19384664018692555,0.004960521752435903
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.03,0.5024533920335797,0.014334727276157186
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.04,0.8721055643195543,0.02885404349545946
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.05,1.2732155557850564,0.0478967113237729
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.06,1.686528880376141,0.06918234771525499
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.07,2.100935880568278,0.09112560799525772
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.08,2.496224631349033,0.11213785215793808
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.09,2.8584062332155282,0.13203540754778936
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.1,3.179491148222543,0.15029892320808383
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.11,3.4540165690429787,0.16654454310020556
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.12,3.678003228680236,0.18091620198698374
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.13,3.8482510061011,0.1937494157365923
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.14,3.9635301060285726,0.20551983703133703
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.15,4.024261050188961,0.21599950952673033
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.16,4.03201653581975,0.22521248520890835
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.17,3.989748295223984,0.23310227028870198
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.18,3.900085940526065,0.23881862009077393
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.19,3.7672854295961806,0.24187838882699386
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.2,3.5966601904011006,0.2420423020850291
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.21,3.394879044095603,0.23852465676654605
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.22,3.1683489715921294,0.23206248426652648
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.23,2.92361137402869,0.22256167504450478
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.24,2.6679726570841718,0.21029567076037292
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.25,2.4080450283899686,0.1956630062028454
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.26,2.1502755650601735,0.17955243921828823
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.27,1.9003657421425075,0.16265510613996964
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.28,1.6635127547733366,0.14573938354267352
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.29,1.443399439894002,0.12954712155251444
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.3,1.2436843799520727,0.1146156974553041
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.31,1.0658006398646827,0.10231629962922187
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.32,0.9107439348108054,0.09286552562965542
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.33,0.7782693733186162,0.08656494214967032
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.34,0.667382658056373,0.08303856913756631
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.35000000000000003,0.5760202966224305,0.0815919739404103
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.36,0.5021324516904991,0.08226482574990998
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.37,0.44342469554068187,0.08358785412192954
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.38,0.3972317666048786,0.08495922861010168
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.39,0.36097853008365643,0.08570013378925961
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.4,0.33285868097321014,0.08564997185550496
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.41000000000000003,0.31069175121614523,0.08498451582577209
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.42,0.2922092515475397,0.08336637153765084
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.43,0.27612989198500043,0.08149389651011688
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.44,0.26111160256044086,0.0794735694650983
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.45,0.24678007676294697,0.07818388319798467
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.46,0.23293799276409577,0.0774053803260415
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.47000000000000003,0.2194096324957242,0.07709537284410374
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.48,0.20651564592624833,0.07752971296237857
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.49,0.19441610162285378,0.07810126259960809
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.5,0.18343647882154998,0.07873296686100938
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.51,0.1740830830828414,0.07874268741858961
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.52,0.1666219052487396,0.0782306126847877
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.53,0.16050565748173942,0.07774916226393982
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.54,0.1555595976249476,0.07690346230903775
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.55,0.15146289396995835,0.07518140779368078
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.56,0.14854734559630756,0.0731347362487436
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.5700000000000001,0.14678953745146256,0.07099173378108811
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.58,0.14642756968160145,0.06935579629758773
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.59,0.14723002675922733,0.06845827459850279
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,held_out_direction_interpolated_radius,0.6,0.14844675421660897,0.06832070401726126
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.0,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.01,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.02,0.19385737741006762,0.0068122043599728645
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.03,0.5143945091585597,0.01958906788639408
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.04,0.9144109526822154,0.04006299515378821
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.05,1.3612785625456263,0.06678040826350493
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.06,1.8288684760967084,0.09607273049797296
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.07,2.2979482442618666,0.12544965816015205
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.08,2.7479208373046817,0.15434458799829306
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.09,3.1643897759387363,0.1817444907659813
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.1,3.5375463390156776,0.2069413232917505
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.11,3.860156641172259,0.22931779093362128
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.12,4.127013287175644,0.24859452277151928
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.13,4.334485791425397,0.264632787024692
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.14,4.480729522498261,0.2773774240020664
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.15,4.565474067016597,0.28664260772770567
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.16,4.589836104907947,0.2923898567327453
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.17,4.5561462093607865,0.2946274300724513
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.18,4.468020971085075,0.29348899990182786
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.19,4.330252945333259,0.28894700754726743
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.2,4.148409657783946,0.2812047345986717
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.21,3.928666858430548,0.2701300667974777
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.22,3.677832078801206,0.256047524556271
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.23,3.4031033079780966,0.23927370592096459
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.24,3.1118795512648667,0.2201819150094687
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.25,2.811606421504611,0.1990705899611979
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.26,2.5094901909284326,0.17652084680882976
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.27,2.2125272180104836,0.1531683588476306
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.28,1.9269275483392005,0.12979594198026875
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.29,1.658087895011238,0.1073168936643279
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.3,1.4102691434948638,0.08681371510239697
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.31,1.1864916583579612,0.06979980100212872
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.32,0.9884034090460718,0.057714013319581196
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.33,0.8165499331641708,0.05187311377623703
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.34,0.670273053915362,0.05184673049702381
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.35000000000000003,0.5482513722648523,0.055630152174250755
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.36,0.4483554987768442,0.06102737843251185
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.37,0.36801945215735404,0.06628658232229118
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.38,0.3046585171940004,0.07075255736863134
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.39,0.2554990617463031,0.07409585034868812
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.4,0.21782519940421502,0.07612912650060417
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.41000000000000003,0.1891173693718776,0.07706220406138262
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.42,0.16709636618735532,0.07719561147164186
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.43,0.14995323660050613,0.07683027770815469
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.44,0.1360631023096793,0.07571634261773752
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.45,0.12423553139202377,0.07462612257434147
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.46,0.11377677512622017,0.07350515966391091
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.47000000000000003,0.10417968192950211,0.07249987601769278
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.48,0.09508376860849686,0.07175490884112849
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.49,0.08633353364972875,0.07111820682289162
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.5,0.07813698910056852,0.07065893395883985
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.51,0.0707971497168631,0.07014685988353664
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.52,0.06465195308227663,0.06933926270443871
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.53,0.05972646476533785,0.06852436753730784
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.54,0.05581929942914555,0.06755490328218501
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.55,0.052917562673899604,0.0663252726428129
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.56,0.05087700367876597,0.06499712727330752
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.5700000000000001,0.049709762740079315,0.06376241619813192
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.58,0.049440236349479076,0.06282445656262911
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.59,0.049926180271203206,0.06200991802190499
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,interpolation_unseen_grid,0.6,0.051043167520532964,0.061306442145094134
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.0,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.01,0.0,0.0
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.02,0.19525220333109017,0.006425924266169805
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.03,0.5287968348581856,0.013518479447202804
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.04,0.9529835233195061,0.017950469151650238
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.05,1.4294730933659916,0.021368222511687664
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.06,1.9270877647185254,0.02385385334374357
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.07,2.4253477551085174,0.0257065051213369
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.08,2.904135375810733,0.027203195087448236
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.09,3.3478828843105504,0.028780288532255036
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.1,3.7451153363070873,0.03002568186560867
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.11,4.088362233814015,0.031239603081477375
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.12,4.372254111903178,0.032714913144000525
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.13,4.593043963079344,0.03375813176976421
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.14,4.749104684442541,0.0348191924237211
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.15,4.839635683099586,0.03582287740295218
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.16,4.865982893250253,0.03694593859776747
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.17,4.830515193055867,0.03848380898062871
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.18,4.736783902715826,0.04066456544159135
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.19,4.589217620058986,0.04283749143540038
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.2,4.39435463020385,0.045522218059912654
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.21,4.158908089764469,0.04786986685753154
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.22,3.890101716081816,0.04980078176246399
A old_replicate,old_020a65b,h0_no_pgd_targetsupport__old_replicate_lr3e-3_clip5_b64,dense_all_angle_0p15m,train_support,0.23,3.595128560551472,0.05137665315762302
