run_id,mechanism,beta,beta_role,lambda,adam_steps,adam_learning_rate,finite_status,gradient_status,optimizer_success,optimizer_status,optimizer_iterations,optimizer_evaluations,selected_nonzero,classification,adam_objective_level_success,penalized_gain_over_zero,task_loss_gain,energy_mean,energy_max,energy_penalty,penalty_minus_task_gain,penalty_over_task_gain_abs,selected_policy_norm_mean,selected_policy_norm_max,old_cap_ratio_mean_sidecar,old_cap_ratio_max_sidecar,old_cap_boundary_fraction_sidecar,old_cap_used_as_criterion,reference_optimizer,reference_classification,reference_objective_level_success,reference_selected_nonzero,reference_penalized_gain_over_zero,reference_task_loss_gain,matches_reference_success,matches_reference_classification,matches_reference_selected_nonzero,agreement,gradient_norm
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,8,0.0001,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,185.70010751014615,1530.7129248929587,3.6497717701422516e-06,3.946429842471844e-06,1345.0128114618437,-185.70011343111491,0.8786839057727949,0.0019088566768914461,0.0019865622743964195,0.41994422674179077,0.437039315700531,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,146812.546875
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,32,1e-05,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,240.45205652371715,1017.0987240041859,2.1074765754747204e-06,2.274291091453051e-06,776.6466432389423,-240.45208076524364,0.7635902247339227,0.0014505758881568909,0.0015080752782523632,0.3191235065460205,0.3317732512950897,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,29310.8515625
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,32,5e-05,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,237.28590245967462,1153.4589371276434,2.486089670128422e-06,2.6615612114255782e-06,916.1730287138884,-237.285908413755,0.7942831766472354,0.001575750415213406,0.001631429186090827,0.34666162729263306,0.35891082882881165,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,52954.4921875
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,32,0.0001,finite,finite,True,adam_all_finite,32,32,True,nonzero_positive_penalized_and_task_gain,True,231.02637918974597,797.408947549121,1.5369124639619258e-06,1.662066551944008e-06,566.3825258979442,-231.02642165117675,0.7102786188175481,0.0012386930175125599,0.00128921156283468,0.27250972390174866,0.28362369537353516,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,87996.03125
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,128,1e-05,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,241.08249073473598,997.0722978636422,2.0514230527624022e-06,2.280435637658229e-06,755.9898156552556,-241.08248220838664,0.7582096276017924,0.0014300390612334013,0.0015101111494004726,0.3146054148674011,0.332221120595932,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,187.99197387695312
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,128,5e-05,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,241.08081715886692,1000.6587590533982,2.0611596482922323e-06,2.2814001567894593e-06,759.5779429553726,-241.0808160980256,0.7590778935207814,0.0014336176682263613,0.001510430476628244,0.31539273262023926,0.3322913646697998,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,2745.854248046875
open_loop_small,direct_epsilon,1.2,candidate_training_scale,368519703.7428511,128,0.0001,finite,finite,True,adam_all_finite,128,128,True,nonzero_positive_penalized_and_task_gain,True,241.08360289638586,1000.2779388338859,2.060118731606053e-06,2.2853760128782596e-06,759.1943446465608,-241.08359418732505,0.7589833936871807,0.0014331582933664322,0.0015117459697648883,0.3152916431427002,0.3325807750225067,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,208.81611331945805,684.7032508589191,True,True,True,agrees_with_reference_classification,745.4473266601562
open_loop_small,direct_epsilon,1.4,candidate_training_scale,501596263.42776954,8,1e-05,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,104.61975435970271,253.6329837298199,2.970780315081356e-07,3.584853232041496e-07,149.013230550958,-104.61975317886188,0.5875151897029801,0.0005420978995971382,0.0005987364565953612,0.11926034837961197,0.13172070682048798,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,36.9679812501854,684.7032508589191,True,True,True,agrees_with_reference_classification,72624.5625
open_loop_small,direct_epsilon,1.4,candidate_training_scale,501596263.42776954,8,5e-05,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,97.69166257982033,455.26356199388283,7.128679726520204e-07,7.574118967568211e-07,357.57191139958286,-97.69165059429997,0.7854173741328049,0.0008439025841653347,0.0008702941704541445,0.18565669655799866,0.19146279990673065,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,36.9679812501854,684.7032508589191,True,True,True,agrees_with_reference_classification,100851.9453125
open_loop_small,direct_epsilon,1.4,candidate_training_scale,501596263.42776954,8,0.0001,finite,finite,True,adam_all_finite,8,8,True,nonzero_positive_penalized_and_task_gain,True,77.45017350186208,176.60495865811208,1.9767847447837994e-07,2.3697036510839098e-07,99.15478415845708,-77.450174499655,0.5614496043138285,0.00044238707050681114,0.00048679602332413197,0.0973241850733757,0.10709405690431595,0.0,False,pgd_projected_epsilon,nonzero_positive_penalized_and_task_gain,True,True,36.9679812501854,684.7032508589191,True,True,True,agrees_with_reference_classification,157858.703125
